split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_backend,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,nugget_latent_mode,nugget_code_dim,nugget_flatten_bottleneck_dim,nugget_flatten_input_dim,nugget_flatten_max_nuggets,nugget_code_bytes,nugget_hidden_bytes,nugget_metadata_bytes,nugget_score_bytes,nugget_valid_count,side_info_bytes,total_bits_per_base,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,arithmetic_quantize_seconds,arithmetic_range_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii
val,windows_nonoverlap,HaHi,HaHi,778001,777999,1.885418397305841,1.886233786932888,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,259334,,,,,,,,,,,,,,,,0.0,1.3466753859999996,1.3466753859999996,0.010532807000000003,0.030061422905419022,1.357208193,1.6112119548600763,778001,194501,,,,0.943116893466444,0.23577861725113464
val,windows_nonoverlap,AnCa,AnCa,28437935,28437933,1.8970845662905214,1.8979511626249348,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,9479312,,,,,,,,,,,,,,,,0.0,45.98307733399993,45.98307733399993,0.381307462999999,1.106370503664948,46.36438479700021,55.608884478750525,28437935,7109484,,,,0.9489755813124674,0.23724387864308713
val,windows_nonoverlap,WaMe,WaMe,1828886,1828884,1.9638354696322833,1.9646691643647165,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,609629,,,,,,,,,,,,,,,,0.0,2.937195511999997,2.937195511999997,0.02498261800000001,0.07670716498978436,2.962178130000002,3.5800210498334946,1828886,457222,,,,0.9823345821823583,0.2455833769846781
test,windows_nonoverlap,OrSa,OrSa,8652506,8652504,1.9173628471982196,1.9182026382189479,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,2884169,,,,,,,,,,,,,,,,0.0,14.387561786000013,14.387561786000013,0.11749607400000002,0.3610135474591516,14.505057859999951,17.375322563873496,8652506,2163127,,,,0.9591013191094739,0.23977527435404264
test,windows_nonoverlap,HoSa,HoSa,37950534,37950534,1.5998996482965846,1.6008512554790402,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,12650179,,,,,,,,,,,,,,,,0.0,65.09696020799998,65.09696020799998,0.4782382610000013,1.5625774074578658,65.57519846899994,78.55972170080385,37950534,9487634,,,,0.8004256277395201,0.20010640693488002
test,windows_nonoverlap,DaRe,DaRe,12513004,12513003,1.494798713120843,1.495692121227814,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,4171002,,,,,,,,,,,,,,,,0.0,22.401392346999998,22.401392346999998,0.154501765,0.5202917636488564,22.555894111999994,26.884299821355132,12513004,3128251,,,,0.747846060613907,0.18696150021209934
test,windows_nonoverlap,ScPo,ScPo,2130431,2130429,1.9512523200973768,1.9520838291254954,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,710144,,,,,,,,,,,,,,,,0.0,3.5106918370000084,3.5106918370000084,0.029388252999999975,0.0891405483125709,3.5400800900000005,4.280056938068181,2130431,532608,,,,0.9760419145627477,0.24401024956921863
test,windows_nonoverlap,EsCo,EsCo,928331,928329,1.9615790669499478,1.9624077239857851,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,309444,,,,,,,,,,,,,,,,0.0,1.573792573,1.573792573,0.012847271,0.03942469198955223,1.5866398440000005,1.923347589038439,928331,232083,,,,0.9812038619928926,0.24530043702084708
test,windows_nonoverlap,YeMi,YeMi,14739,14739,1.83930259563276,1.8383879503358438,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,4914,,,,,,,,,,,,,,,,0.0,0.024861903999999997,0.024861903999999997,0.00020360700000000002,0.0006723530241288245,0.025065511,0.055011036049697606,14739,3685,,,,0.9191939751679219,0.22979849379198047
test,windows_nonoverlap,BuEb,BuEb,3788,3786,1.9622745342627443,1.9587955625990492,model_symbol,1,fast_cpp,32768,127,0.01,0.003875732421875,1263,,,,,,,,,,,,,,,,0.0,0.006275362,0.006275362,5.3691e-05,0.00022527598775923252,0.006329052999999999,0.03587406201978463,3788,947,,,,0.9793977812995246,0.24472016895459345
