model,model_window_position,base_count,mean_bpb
megabyte1,0,7,1.981057707494635
megabyte1,1,7,2.0676628920440843
megabyte1,2,7,2.0041913158939
megabyte1,3,7,2.1725434959749723
megabyte1,4,7,1.8755518606756243
megabyte1,5,7,1.9717747036130784
megabyte1,6,7,1.9917881421969816
megabyte1,7,7,1.9664932289687365
megabyte1,8,7,2.2242268398245604
megabyte1,9,7,2.1242344405872977
megabyte1,10,7,1.9677951239955724
megabyte1,11,7,1.9622863500179364
megabyte1,12,7,1.8972135839503517
megabyte1,13,7,1.8564761444869844
megabyte1,14,7,2.310302634083959
megabyte1,15,7,2.010514421560198
megabyte1,16,7,1.8293668452824812
megabyte1,17,7,1.943944151356447
megabyte1,18,7,1.807853906946564
megabyte1,19,7,1.8393292135093784
megabyte1,20,7,2.0248908430835115
megabyte1,21,7,1.8298995927874453
megabyte1,22,7,1.7316950662342399
megabyte1,23,7,1.6361835544515873
megabyte1,24,7,1.9995475729787764
megabyte1,25,7,1.9627814333825504
megabyte1,26,7,1.9965504079210328
megabyte1,27,7,1.8273887663746906
megabyte1,28,7,2.089654688906289
megabyte1,29,7,1.8979571577688081
megabyte1,30,7,1.9561961914777812
megabyte1,31,7,2.080767190542885
megabyte1,32,7,2.0369362607595183
megabyte1,33,7,1.8576561643248513
megabyte1,34,7,1.8436745842814226
megabyte1,35,7,1.8037994162887354
megabyte1,36,7,2.320663428999514
megabyte1,37,7,2.0229997726003135
megabyte1,38,7,1.8841927862197074
megabyte1,39,7,1.9052172670861338
megabyte1,40,7,1.969398630385401
megabyte1,41,7,2.1867679788264898
megabyte1,42,7,1.9033994795128808
megabyte1,43,7,1.7692827443542316
megabyte1,44,7,1.927177012158149
megabyte1,45,7,1.990482533426915
megabyte1,46,7,1.8265146985826017
megabyte1,47,7,2.017245224398286
megabyte1,48,7,2.192111136444811
megabyte1,49,7,1.664262014513654
megabyte1,50,7,2.026484947455461
megabyte1,51,7,2.1259619879748812
megabyte1,52,7,1.6383006120793275
megabyte1,53,7,1.6360113268628016
megabyte1,54,7,2.2488720848303037
megabyte1,55,7,1.9747618132645581
megabyte1,56,7,2.0842470707194427
megabyte1,57,7,2.099660012345113
megabyte1,58,7,1.7932280955153632
megabyte1,59,7,1.8443664263924897
megabyte1,60,7,1.7423300003742
megabyte1,61,7,1.7939404961155534
megabyte1,62,7,1.9718727743639637
megabyte1,63,7,2.064698936119311
megabyte1,64,7,2.3404430377081953
megabyte1,65,7,1.8326258267247562
megabyte1,66,7,1.91346605140024
megabyte1,67,7,1.9753480554377816
megabyte1,68,7,2.241885745594142
megabyte1,69,7,1.8427076313609483
megabyte1,70,7,2.1357618849616498
megabyte1,71,7,2.0454144139936714
megabyte1,72,7,1.9587845478866908
megabyte1,73,7,1.9388024265048642
megabyte1,74,7,2.2884316373191083
megabyte1,75,7,2.052896666223405
megabyte1,76,7,1.6889198183824552
megabyte1,77,7,2.42363372626632
megabyte1,78,7,2.124088472730047
megabyte1,79,7,1.8572051683434516
megabyte1,80,7,1.8512119537640537
megabyte1,81,7,1.9703046820085084
megabyte1,82,7,1.9532927597183776
megabyte1,83,7,1.912749659818006
megabyte1,84,7,1.7714802490787969
megabyte1,85,7,1.9888159073467118
megabyte1,86,7,1.9780272509271302
megabyte1,87,7,1.80987303267259
megabyte1,88,7,1.890375112240225
megabyte1,89,7,1.8852524614999733
megabyte1,90,7,1.9006468096285172
megabyte1,91,7,1.8189804412649022
megabyte1,92,7,2.160702637184675
megabyte1,93,7,2.049070282276493
megabyte1,94,7,1.8197263076956325
megabyte1,95,7,1.9193242111523596
megabyte1,96,7,2.1060657068439865
megabyte1,97,7,2.243569805035694
megabyte1,98,7,2.1151657280812133
megabyte1,99,7,2.0355235647586407
megabyte1,100,7,1.8511238281541307
megabyte1,101,7,1.8043237178014084
megabyte1,102,7,2.0559919623147715
megabyte1,103,7,2.065137565957232
megabyte1,104,7,1.8988883923207678
megabyte1,105,7,2.4011009760903406
megabyte1,106,7,2.2066488303183553
megabyte1,107,7,1.906030930417847
megabyte1,108,7,1.8978028199586756
megabyte1,109,7,1.989214150958276
megabyte1,110,7,2.0166671280923776
megabyte1,111,7,2.053409233398095
megabyte1,112,7,2.0753496835548786
megabyte1,113,7,2.137158217896713
megabyte1,114,7,1.9270618112838132
megabyte1,115,7,1.9696969054798468
megabyte1,116,7,2.1710308370538787
megabyte1,117,7,2.469874384972679
megabyte1,118,7,1.781833803904086
megabyte1,119,7,1.7350779336098667
megabyte1,120,7,2.245054275771255
megabyte1,121,7,1.7679400127068166
megabyte1,122,7,2.019063552159963
megabyte1,123,7,2.144909648255487
megabyte1,124,7,2.0262433423831294
megabyte1,125,7,1.7626526255897879
megabyte1,126,7,1.9810612045687175
megabyte1,127,7,1.8465312729045944
megabyte1,128,7,2.118573172290822
megabyte1,129,7,2.117303966823223
megabyte1,130,7,1.8179667587866892
megabyte1,131,7,2.0235613264033456
megabyte1,132,7,2.315935379772772
megabyte1,133,7,1.553382454462034
megabyte1,134,7,1.999029944310921
megabyte1,135,7,1.9747794313712141
megabyte1,136,7,2.1587343775629533
megabyte1,137,7,1.8343418453862252
megabyte1,138,7,2.173175090141698
megabyte1,139,7,2.080417421162595
