model,model_window_position,base_count,mean_bpb
carbon1,0,17,1.9069652978111715
carbon1,1,17,1.909314464120304
carbon1,2,17,1.9434463697321274
carbon1,3,17,2.0791147105834065
carbon1,4,17,1.8715541432885563
carbon1,5,17,1.9769005494959213
carbon1,6,17,2.0531053262598373
carbon1,7,17,2.0457663045209995
carbon1,8,17,1.8610150603687061
carbon1,9,17,1.8270736231523401
carbon1,10,17,1.892662763595581
carbon1,11,17,2.02275208865895
carbon1,12,17,1.9886145048281725
carbon1,13,17,1.8019325259853811
carbon1,14,17,1.8226949765401728
carbon1,15,17,1.9061829850954168
carbon1,16,17,2.00534853514503
carbon1,17,17,1.7292724321870243
carbon1,18,17,1.8154354630147709
carbon1,19,17,1.6426095103516298
carbon1,20,17,1.6561298528138328
carbon1,21,17,1.960885664995979
carbon1,22,17,1.6756234537152683
carbon1,23,17,1.7318359981564915
carbon1,24,17,2.057679549736135
carbon1,25,17,1.8055792021400787
carbon1,26,17,1.813165942535681
carbon1,27,17,1.8117038800435907
carbon1,28,17,1.7179193119792378
carbon1,29,17,1.955947368460543
carbon1,30,17,1.7548073718653006
carbon1,31,17,1.8046763289500685
carbon1,32,17,1.8311820126631682
carbon1,33,17,1.8812976505826502
carbon1,34,17,1.7834905697142376
carbon1,35,17,1.7752521835705812
carbon1,36,17,1.7983913686783874
carbon1,37,17,1.8658315236954128
carbon1,38,17,1.8241714852697708
carbon1,39,17,1.7896056276033907
carbon1,40,17,1.9274954208556343
carbon1,41,17,2.104238369885613
carbon1,42,17,1.7779998761766098
carbon1,43,17,1.6040507116738487
carbon1,44,17,1.5816565962398754
carbon1,45,17,1.7048822501126457
carbon1,46,17,1.6494714764549452
carbon1,47,17,1.7143321146859842
carbon1,48,17,1.6958651525132797
carbon1,49,17,1.7615221997394281
carbon1,50,17,1.6709047645768698
carbon1,51,17,2.1180397819946792
carbon1,52,17,1.9263773656943266
carbon1,53,17,1.7823541295879028
carbon1,54,17,1.8500920743407572
carbon1,55,17,2.0594613236539505
carbon1,56,17,1.627662826767739
carbon1,57,17,1.565891142715426
carbon1,58,17,1.7236203047282554
carbon1,59,17,1.6789467301877106
carbon1,60,17,1.775907220209346
carbon1,61,17,1.859979518196162
carbon1,62,17,1.7824113910250805
carbon1,63,17,1.8140336016521734
carbon1,64,17,1.9297806305043839
carbon1,65,17,2.055124093504513
carbon1,66,17,1.6397857806261849
carbon1,67,17,1.6665496396667816
carbon1,68,17,1.9656218886375427
carbon1,69,17,1.830417951240259
carbon1,70,17,1.942676889107508
carbon1,71,17,1.7845577317125656
carbon1,72,17,1.4727276949321522
