model,model_window_position,base_count,mean_bpb
evo21,1,17,1.9956063032150269
evo21,2,17,1.9723114546607523
evo21,3,17,1.9574308465508854
evo21,4,17,1.9985413831823013
evo21,5,17,2.0265027845607086
evo21,6,17,1.9875393544926363
evo21,7,17,2.054130568223841
evo21,8,17,2.032998842351577
evo21,9,17,1.860946774482727
evo21,10,17,2.03559130079606
evo21,11,17,1.9420403522603653
evo21,12,17,1.9283302601645975
evo21,13,17,1.988578950657564
evo21,14,17,1.8984136511297787
evo21,15,17,2.004170123268576
evo21,16,17,1.8757557658588184
evo21,17,17,2.0651947189779842
evo21,18,17,2.07489733134999
evo21,19,17,1.9140197178896736
evo21,20,17,2.0887529990252327
evo21,21,17,2.002893195432775
evo21,22,17,1.9478271007537842
evo21,23,17,1.9429343167473287
evo21,24,17,1.9137739784577315
evo21,25,17,1.8826330198961145
evo21,26,17,1.943891539293177
evo21,27,17,2.075445932500503
evo21,28,17,1.8595054587897133
evo21,29,17,2.094598924412447
evo21,30,17,2.0154336480533375
evo21,31,17,2.0085103161194744
evo21,32,17,1.8755351936115938
evo21,33,17,2.187049662365633
evo21,34,17,1.933226795757518
evo21,35,17,1.7411052830079023
evo21,36,17,1.7992138161378748
evo21,37,17,2.0018776234458473
evo21,38,17,1.7385803005274605
evo21,39,17,1.8623931942617191
evo21,40,17,1.7708995447439306
evo21,41,17,1.8871441080289728
evo21,42,17,1.9448765446158016
evo21,43,17,1.6648431262549233
evo21,44,17,1.7480537183582783
evo21,45,17,1.9335583606187035
evo21,46,17,1.8054906550575704
evo21,47,17,1.7777034394881304
evo21,48,17,1.8211051856770235
evo21,49,17,2.1933275391073788
evo21,50,17,2.119125373661518
evo21,51,17,2.0028384481282795
evo21,52,17,1.9392018212991602
evo21,53,17,1.9065886760020958
evo21,54,17,1.8793542972382378
evo21,55,17,1.9502016796785242
evo21,56,17,1.7866676699589281
evo21,57,17,1.9204865553799797
evo21,58,17,1.9842715403612923
evo21,59,17,1.6097606841255636
evo21,60,17,1.864412182394196
evo21,61,17,1.8180425517699297
evo21,62,17,1.7851587297285305
evo21,63,17,1.836321795687956
evo21,64,17,1.9650951834285961
evo21,65,17,1.9230895325103228
evo21,66,17,1.7627157540444065
evo21,67,17,1.70627099275589
evo21,68,17,1.9259177017956972
evo21,69,17,1.8518835437648438
evo21,70,17,2.006354833350462
evo21,71,17,1.8441338889739092
evo21,72,17,1.6770480590708114
evo21,73,17,1.8778342639698702
evo21,74,17,1.7676082495599985
evo21,75,17,1.8917994324994438
evo21,76,17,1.9718677646973555
evo21,77,17,1.8649638500064611
evo21,78,17,1.774488875094582
evo21,79,17,1.7201967537403107
evo21,80,17,1.694131373482592
evo21,81,17,1.860525906085968
evo21,82,17,1.8132461995324667
evo21,83,17,1.7816965723519815
evo21,84,17,1.767102158984498
evo21,85,17,1.9828693936852848
evo21,86,17,1.646850810276673
evo21,87,17,1.798752838964848
evo21,88,17,1.8959037135629093
evo21,89,17,2.0164571720011093
evo21,90,17,1.9865184969761793
evo21,91,17,2.1665812485358296
evo21,92,17,1.7105171004419817
evo21,93,17,1.8155181090457035
evo21,94,17,2.1268421832252953
evo21,95,17,1.7376862638356054
evo21,96,17,1.8890679233214434
evo21,97,17,1.7623493338332457
evo21,98,17,1.924346376758288
evo21,99,17,2.105460566632888
evo21,100,17,1.8404398770893322
evo21,101,17,1.719791520606069
