model,model_window_position,base_count,mean_bpb
evo21,1,17,1.992772102355957
evo21,2,17,2.0579687076456405
evo21,3,17,1.9453938077477848
evo21,4,17,2.0785463206908283
evo21,5,17,1.9926322979085587
evo21,6,17,2.06908819955938
evo21,7,17,2.0095773514579323
evo21,8,17,2.0356395525090836
evo21,9,17,1.897594921729144
evo21,10,17,2.065076330128838
evo21,11,17,2.0187505203134872
evo21,12,17,1.9860212452271406
evo21,13,17,1.932577273424934
evo21,14,17,1.93943769791547
evo21,15,17,1.9007511699900907
evo21,16,17,1.9659248800838696
evo21,17,17,1.898236846222597
evo21,18,17,2.003201526754043
evo21,19,17,1.8413479258032406
evo21,20,17,1.7319592123522478
evo21,21,17,1.6101675857515896
evo21,22,17,2.0171016814077602
evo21,23,17,1.8094956690774244
evo21,24,17,1.7466422459658455
evo21,25,17,1.7075103398631601
evo21,26,17,1.8610246926546097
evo21,27,17,2.116027545403032
evo21,28,17,2.074184039059807
evo21,29,17,1.9935005762997795
evo21,30,17,1.6679937383707832
evo21,31,17,1.9407809481901281
evo21,32,17,2.0698342498611
evo21,33,17,1.970411009648267
evo21,34,17,1.8554309676675236
evo21,35,17,2.1302989160313324
evo21,36,17,2.0632268751368805
evo21,37,17,1.9496522791245405
evo21,38,17,2.052169035462772
evo21,39,17,1.990633165135103
evo21,40,17,1.861469773685231
evo21,41,17,2.089543980710647
evo21,42,17,1.917786535094766
evo21,43,17,1.8127537404789644
evo21,44,17,1.9026843169156242
evo21,45,17,1.8861032794503605
evo21,46,17,2.1295343356973984
evo21,47,17,2.004973688546349
evo21,48,17,1.886647525955649
evo21,49,17,2.035206345950856
evo21,50,17,1.9542995340683882
evo21,51,17,1.8164421740700216
evo21,52,17,1.8308581043692196
evo21,53,17,1.796561921344084
evo21,54,17,1.9228920024984024
evo21,55,17,1.979647811721353
evo21,56,17,2.0736609907711254
evo21,57,17,1.9638188867007984
evo21,58,17,1.9062386540805591
evo21,59,17,1.904383561190437
evo21,60,17,2.1018453626071705
evo21,61,17,1.7703393732800203
evo21,62,17,2.0495916604995728
evo21,63,17,1.771747869603774
evo21,64,17,2.079870045185089
evo21,65,17,1.9852252146776985
evo21,66,17,1.7145454252467436
evo21,67,17,1.8283279397908379
evo21,68,17,2.03320574760437
evo21,69,17,1.8462712554370655
evo21,70,17,1.8584641288308537
evo21,71,17,2.0165900728281807
evo21,72,17,1.8456603008158066
evo21,73,17,2.114031304331387
evo21,74,17,1.8675631845698637
evo21,75,17,2.1226273564731373
evo21,76,17,2.1044363063924454
evo21,77,17,1.7105072666617
evo21,78,17,1.8845594560398775
evo21,79,17,1.9628575689652388
evo21,80,17,2.062262710402994
evo21,81,17,2.0300729625365315
evo21,82,17,1.7172672678442562
evo21,83,17,1.9146584903492647
evo21,84,17,1.9139200799605425
evo21,85,17,2.121434618445004
evo21,86,17,1.7978556576897116
evo21,87,17,1.9216302457977743
evo21,88,17,2.033822922145619
evo21,89,17,1.793740153312683
evo21,90,17,1.949991310344023
evo21,91,17,1.8180681712487166
evo21,92,17,2.1598779874689438
evo21,93,17,1.8436455656500423
evo21,94,17,1.8973818807040943
evo21,95,17,1.7790784309892094
evo21,96,17,1.665031233254601
evo21,97,17,1.872981509741615
evo21,98,17,1.7985142907675575
evo21,99,17,1.9035975266905392
evo21,100,17,1.8933398881379295
evo21,101,17,1.871011593762566
evo21,102,17,2.004017002442304
evo21,103,17,1.724221194491667
evo21,104,17,1.7820121540742762
evo21,105,17,1.7036884251762838
evo21,106,17,1.831284102271585
evo21,107,17,2.1800810589509854
evo21,108,17,2.2849930314456715
evo21,109,17,1.8125288030680489
evo21,110,17,1.8284925853504854
evo21,111,17,2.0003313667633953
evo21,112,17,1.9748153967015885
evo21,113,17,2.1197349394069
evo21,114,17,1.7584938143982607
evo21,115,17,1.848995731157415
evo21,116,17,1.790979455499088
evo21,117,17,2.0859359432669247
evo21,118,17,1.7819678564282024
evo21,119,17,1.984624378821429
evo21,120,17,1.9586593929459066
evo21,121,17,1.794501080232508
evo21,122,17,2.0829253056470085
evo21,123,17,2.1331513348747704
evo21,124,17,1.9016986384111292
evo21,125,17,1.9168003727408016
evo21,126,17,2.0906318215762867
evo21,127,17,1.8750345005708582
evo21,128,17,1.943066449726329
evo21,129,17,1.916691780090332
evo21,130,17,1.7779289028223824
evo21,131,17,1.8590862295206856
evo21,132,17,1.9008191262974459
evo21,133,17,1.7514559205840616
evo21,134,17,1.8262677140095656
evo21,135,17,2.0717543644063614
evo21,136,17,1.7969193493618685
evo21,137,17,1.9242190823835486
evo21,138,17,1.7802108175614302
evo21,139,17,1.6927454226157244
evo21,140,17,1.8857369913774378
evo21,141,17,1.7077651304357193
evo21,142,17,1.9254644968930412
evo21,143,17,1.7710435635903303
evo21,144,17,1.7643083719646229
evo21,145,17,1.8217595009242786
evo21,146,17,1.7996788936502792
evo21,147,17,2.043743750628303
evo21,148,17,1.8276450914495133
evo21,149,17,1.8008872025153215
evo21,150,17,1.8527175188064575
evo21,151,17,1.9204155417049633
evo21,152,17,1.8316066475475536
evo21,153,17,1.7666200048783247
evo21,154,17,1.791866677648881
evo21,155,17,2.042980925125234
evo21,156,17,1.888039462706622
evo21,157,17,1.8217736622866463
evo21,158,17,1.8316136651179369
evo21,159,17,1.7522200924508713
evo21,160,17,1.899325158666162
evo21,161,17,1.7702285314307493
evo21,162,17,1.9920376644415014
evo21,163,17,2.183947296703563
evo21,164,17,1.8342904553693884
evo21,165,17,1.9133396288927864
evo21,166,17,1.9003576040267944
evo21,167,17,1.9204559256048763
evo21,168,17,1.8585339013267965
evo21,169,17,1.9252073484308578
evo21,170,17,1.916953998453477
evo21,171,17,1.9610785245895386
evo21,172,17,2.0013127116595997
evo21,173,17,1.8822170460925383
evo21,174,17,2.0031483874601475
evo21,175,17,1.809744301964255
evo21,176,17,1.9926514555426205
evo21,177,17,1.6788972142864675
evo21,178,17,1.8965422405916101
