window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
55,55000000,56000000,55000000,56000000,1000000,1590650.7659959793,1.5906507659959792,megabyte1,1000000
56,56000000,57000000,56000000,57000000,1000000,1556531.773203373,1.556531773203373,megabyte1,1000000
57,57000000,58000000,57000000,58000000,1000000,1636148.821146369,1.636148821146369,megabyte1,1000000
58,58000000,59000000,58000000,59000000,1000000,1659910.2461037636,1.6599102461037636,megabyte1,1000000
59,59000000,60000000,59000000,60000000,1000000,1629202.581299305,1.629202581299305,megabyte1,1000000
60,60000000,61000000,60000000,61000000,1000000,1663844.2911167145,1.6638442911167144,megabyte1,1000000
61,61000000,62000000,61000000,62000000,1000000,1686918.16659832,1.68691816659832,megabyte1,1000000
62,62000000,63000000,62000000,63000000,1000000,1638400.5527405739,1.6384005527405738,megabyte1,1000000
63,63000000,64000000,63000000,64000000,1000000,1660081.392982483,1.660081392982483,megabyte1,1000000
64,64000000,65000000,64000000,65000000,1000000,1674408.1330475807,1.6744081330475806,megabyte1,1000000
65,65000000,66000000,65000000,66000000,1000000,1663552.9000768661,1.663552900076866,megabyte1,1000000
66,66000000,67000000,66000000,67000000,1000000,1658093.3231873512,1.6580933231873511,megabyte1,1000000
67,67000000,68000000,67000000,68000000,1000000,1632716.635764122,1.632716635764122,megabyte1,1000000
68,68000000,69000000,68000000,69000000,1000000,1662058.9131584167,1.6620589131584167,megabyte1,1000000
69,69000000,70000000,69000000,70000000,1000000,1666063.4218679667,1.6660634218679666,megabyte1,1000000
70,70000000,71000000,70000000,71000000,1000000,1552724.5721521378,1.5527245721521377,megabyte1,1000000
71,71000000,72000000,71000000,72000000,1000000,1661427.3865571022,1.661427386557102,megabyte1,1000000
72,72000000,73000000,72000000,73000000,1000000,1598470.0957801342,1.598470095780134,megabyte1,1000000
73,73000000,74000000,73000000,74000000,1000000,1677886.5014328957,1.6778865014328956,megabyte1,1000000
74,74000000,75000000,74000000,75000000,1000000,1618963.299610138,1.618963299610138,megabyte1,1000000
75,75000000,76000000,75000000,76000000,1000000,1588267.39913702,1.5882673991370202,megabyte1,1000000
76,76000000,77000000,76000000,77000000,1000000,1680081.735800743,1.6800817358007432,megabyte1,1000000
77,77000000,78000000,77000000,78000000,1000000,1628127.3724517822,1.6281273724517822,megabyte1,1000000
78,78000000,79000000,78000000,79000000,1000000,1680260.3146848679,1.6802603146848678,megabyte1,1000000
79,79000000,80000000,79000000,80000000,1000000,1679851.0070044994,1.6798510070044994,megabyte1,1000000
80,80000000,81000000,80000000,81000000,1000000,1651125.032595396,1.6511250325953961,megabyte1,1000000
81,81000000,82000000,81000000,82000000,1000000,1624504.542415619,1.6245045424156188,megabyte1,1000000
82,82000000,83000000,82000000,83000000,1000000,1574299.0393214226,1.5742990393214227,megabyte1,1000000
83,83000000,84000000,83000000,84000000,1000000,1655167.3017287254,1.6551673017287254,megabyte1,1000000
84,84000000,85000000,84000000,85000000,1000000,1642577.4201340675,1.6425774201340675,megabyte1,1000000
85,85000000,86000000,85000000,86000000,1000000,1655641.429450035,1.655641429450035,megabyte1,1000000
86,86000000,87000000,86000000,87000000,1000000,1602062.4311857224,1.6020624311857223,megabyte1,1000000
87,87000000,88000000,87000000,88000000,1000000,1597442.0548791885,1.5974420548791886,megabyte1,1000000
88,88000000,89000000,88000000,89000000,1000000,1643556.8290114403,1.6435568290114402,megabyte1,1000000
89,89000000,90000000,89000000,90000000,1000000,1690642.1288013458,1.6906421288013458,megabyte1,1000000
90,90000000,91000000,90000000,91000000,1000000,1649194.0680952072,1.6491940680952073,megabyte1,1000000
91,91000000,92000000,91000000,92000000,1000000,1632412.3550171852,1.6324123550171852,megabyte1,1000000
92,92000000,93000000,92000000,93000000,1000000,1709369.7288722992,1.709369728872299,megabyte1,1000000
93,93000000,94000000,93000000,94000000,1000000,1636870.790845871,1.636870790845871,megabyte1,1000000
94,94000000,95000000,94000000,95000000,1000000,1673592.91077137,1.6735929107713698,megabyte1,1000000
95,95000000,96000000,95000000,96000000,1000000,1709656.6423809528,1.709656642380953,megabyte1,1000000
