model,model_window_position,base_count,mean_bpb
evo21,1,15,1.9704074621200562
evo21,2,15,1.8891553163528443
evo21,3,15,2.1185848395029705
evo21,4,15,1.989952278137207
evo21,5,15,2.006130743026733
evo21,6,15,2.015884844462077
evo21,7,15,1.963113554318746
evo21,8,15,1.9909787972768147
evo21,9,15,2.166196862856547
evo21,10,15,2.0046861012776693
evo21,11,15,1.9397751331329345
evo21,12,15,2.029983949661255
evo21,13,15,1.927617073059082
evo21,14,15,1.835729757944743
evo21,15,15,2.022530508041382
evo21,16,15,1.9258479754130045
evo21,17,15,2.2102853695551556
evo21,18,15,1.8682537158330281
evo21,19,15,1.786720045407613
evo21,20,15,1.80673588514328
evo21,21,15,2.0327999234199523
evo21,22,15,1.7149487329026063
evo21,23,15,1.8404182185108462
evo21,24,15,1.7966423185231786
evo21,25,15,1.9590633826330304
evo21,26,15,1.855623700718085
evo21,27,15,1.662002102099359
evo21,28,15,1.7226843262712161
evo21,29,15,1.9574178258577983
evo21,30,15,1.9570117180546125
evo21,31,15,1.6397884075840314
evo21,32,15,1.985864625700439
evo21,33,15,1.7545704290270805
evo21,34,15,1.885783285399278
evo21,35,15,1.6382700900236766
evo21,36,15,1.6805823564529419
evo21,37,15,1.9853160003821055
evo21,38,15,1.8858493648469448
evo21,39,15,1.8603640099366505
evo21,40,15,1.5824856082598369
evo21,41,15,1.8758570648729802
evo21,42,15,1.6411906730694075
evo21,43,15,1.7124825422186405
evo21,44,15,1.9258537967844556
evo21,45,15,1.8562657194988181
evo21,46,15,1.8577681311871856
evo21,47,15,2.4738799969355267
evo21,48,15,2.005788501103719
evo21,49,15,1.6980502525965373
evo21,50,15,2.052310272057851
evo21,51,15,1.871786650021871
evo21,52,15,2.0403216242790223
evo21,53,15,1.781104556719462
evo21,54,15,1.9765313227971395
evo21,55,15,2.072366980711619
evo21,56,15,2.1852694272994997
evo21,57,15,1.836847186088562
evo21,58,15,1.8138542850812276
evo21,59,15,1.9608337044715882
evo21,60,15,1.7475353320439657
evo21,61,15,1.8487964113553366
evo21,62,15,1.7627063512802124
evo21,63,15,2.031217622756958
evo21,64,15,1.878878609339396
evo21,65,15,1.7508198420206706
evo21,66,15,1.5981314818064372
evo21,67,15,1.967146841684977
evo21,68,15,1.776557723681132
evo21,69,15,1.8506610870361329
evo21,70,15,1.844365930557251
evo21,71,15,1.696691922346751
